nombre,codigo_centro,titularidad,tipo_centro,etapas,dificil_desempeño,lat,lng,zona,direccion,cp,municipio,provincia,telefono,fax,email,web,horario,jornada_partida,bilingüe
C.E.I.P. Santa Engracia,6000541,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.89557,-6.98113,1,"Calle de Viriato, S / N",06007,Badajoz,Badajoz,924013594,924013595,cp.santaengracia@edu.juntaex.es,https://cpsantaengracia.educarex.es,Mañana,No,No
C.E.I.P. Luis de Morales,6000599,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87520,-6.98003,1,"Juan Nogré Rauch, S / N",06005,Badajoz,Badajoz,924013426,924013428,cp.luisdemorales@edu.juntaex.es,https://cpluisdemorales.educarex.es,Mañana,No,No
C.E.I.P. Enrique Iglesias García,6001208,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87483,-6.95800,1,"Virgilio Viniegras, S / N",06009,Badajoz,Badajoz,924013604,924013605,cp.enriqueiglesiasgarcia@edu.juntaex.es,https://cpeiglesiasgcia.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Soledad,6000502,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.88056,-6.95777,1,"Porvenir, S / N",06008,Badajoz,Badajoz,924013632,924013633,cp.ntrasradelasoledadbadajo@edu.juntaex.es,https://cpnssoledadbad.educarex.es,Mañana,No,No
C.E.I.P. Juventud,6001178,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87678,-6.96319,1,"Parque de la Legión, S / N",06003,Badajoz,Badajoz,924013441,924013443,cp.juventud@edu.juntaex.es,https://cpjuventud.educarex.es,Mañana,No,No
C.E.I.P. Las Vaguadas,6011159,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.85113,-6.97781,1,"Pantano de la Serena, s/n",06010,Badajoz,Badajoz,924267780,924267780,ceip.lasvaguadas@edu.juntaex.es,https://,Mañana,No,No
C.E.I.P. Santa Marina,6000691,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87510,-6.98848,1,"Avda. Del Guadiana, 16",06011,Badajoz,Badajoz,924001958,924001959,cp.santamarina@edu.juntaex.es,https://cpsantamarinaba.educarex.es,Mañana,No,No
C.E.I.P. Luis Vives,6000587,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87685,-6.95282,1,C/ Ricardo Casas Lozano nº 6,06008,Badajoz,Badajoz,924013520,924013521,cp.luisvives@edu.juntaex.es,https://cpluisvives.educarex.es,Mañana,No,No
C.E.I.P. Mirador de Cerro Gordo,6012814,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.88781,-6.90469,1,"Batalla de Torres Vedras, s/n",06009,Badajoz,Badajoz,924487855,0,cp.n28@edu.juntaex.es,https://https://cpn28.educarex.es/,Mañana,No,No
C.E.I.P. Enrique Segura Covarsí,6006981,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.86422,-6.98693,1,"Arturo Barea, 6",06011,Badajoz,Badajoz,924013528,924013529,cp.enriqueseguracovarsi@edu.juntaex.es,https://cpeseguracovarsi.educarex.es,Mañana,No,No
C.E.I.P. San José de Calasanz,6000526,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.86836,-6.96958,1,"Bambú, nº4",06010,Badajoz,Badajoz,924013456,924013457,cp.sjcalasanzba@edu.juntaex.es,https://cpsjcalasanzbad.educarex.es,Mañana,No,No
C.E.I.P. Puente Real,6007685,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.88168,-6.99246,1,Ramón Fernández Moreno S / N,06006,Badajoz,Badajoz,924013710,924013711,cp.puentereal@edu.juntaex.es,https://cppuentereal.educarex.es,Mañana,No,No
C.E.I.P. Leopoldo Pastor Sito,6000988,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87122,-6.96367,1,"José María Giles Ontiveros, 6",06010,Badajoz,Badajoz,924001950,924001951,cp.leopoldopastorsito@edu.juntaex.es,https://cplpastorsito.educarex.es,Mañana,No,No
C.E.I.P. Ciudad de Badajoz,6011184,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.85928,-6.98562,1,Cerezo nª 1,06011,Badajoz,Badajoz,924203933,924229468,cp.cdebadajoz@edu.juntaex.es,https://,Mañana,No,No
C.E.I.P. Santo Tomás de Aquino,6000551,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.89044,-6.98204,1,"Figueira Da Foz, 3",06007,Badajoz,Badajoz,924001962,924001963,cp.santotomasdeaquino@edu.juntaex.es,https://cpstotomasaquino.educarex.es,Mañana,No,No
C.E.I.P. Manuel Pacheco,6006462,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87091,-6.95127,1,"Ángel Galván, 1",06009,Badajoz,Badajoz,924001955,924011957,cp.manuelpacheco@edu.juntaex.es,https://cpmanuelpacheco.educarex.es,Mañana,No,No
C.E.I.P. Vegas Bajas,6001221,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.90654,-6.81547,1,"Ronda del Guadiana, S / N",06195,Balboa,Badajoz,924013586,924013587,cp.vegasbajas@edu.juntaex.es,https://cpvegasbajas.educarex.es,Mañana,No,No
C.E.I.P. Torre Águila,6003564,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.87579,-6.58609,2,"Plza. De España, 10",06499,Barbaño,Badajoz,924001836,924001837,cp.torreaguila@edu.juntaex.es,https://cptorreaguila.educarex.es,Mañana,No,No
C.E.I.P. Hernando de Soto,6001439,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.51952,-6.85081,1,"Ctra. De Badajoz, 9",06160,Barcarrota,Badajoz,924025722,924025723,cp.hernandodesoto@edu.juntaex.es,https://cphernandodesoto.educarex.es,Mañana,No,No
C.E.I.P. Jacobo Rodríguez Pereira,6001518,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.28350,-5.83444,4,"Calera, 2",06930,Berlanga,Badajoz,924894487,924894488,cp.jacoborodriguezpereira@edu.juntaex.es,https://cpjrdguezpereira.educarex.es,Mañana,No,No
C.E.I.P. Virgen de los Milagros,6001521,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.29554,-6.21052,4,"Orgullo, S / N",06250,Bienvenida,Badajoz,924023600,924023601,cp.virgendelosmilagros@edu.juntaex.es,https://cpvdelosmilagros.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De las Flores,6001531,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.14618,-6.56028,4,"El Cura, 9",06394,Bodonal de la Sierra,Badajoz,924022404,924022405,cp.ntrasradelasflores@edu.juntaex.es,https://cpnsdelasflores.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Guadalupe,6001543,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.37856,-6.58840,4,"Avda. Del Pensionista, 10",06370,Burguillos del Cerro,Badajoz,924029996,924029997,cp.ntrasradeguadalupeburgui@edu.juntaex.es,https://cpnsguadalupebur.educarex.es,Mañana,No,No
C.E.I.P. Muñoz Torrero,6011688,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.71855,-5.22542,3,Plaza de la Magdalena S/N,06600,Cabeza del Buey,Badajoz,924019714,924019715,cp.munoztorrero@edu.juntaex.es,https://cpmunoztorrero.educarex.es,Mañana,No,No
C.E.I.P. María Inmaculada,6001658,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.08538,-6.42451,4,"Entrecaminos, S / N",06293,Cabeza la Vaca,Badajoz,924023612,924023613,cp.mariainmaculada@edu.juntaex.es,https://cpminmaculada.educarex.es,Mañana,No,No
C.E.I.P. San José,6001661,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.88480,-6.38340,2,Cervantes s/n,06810,Calamonte,Badajoz,924009970,924009971,cp.sanjosecalamo@edu.juntaex.es,https://cpsanjosecala.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Tentudía,6001671,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.10546,-6.33387,4,"Calle San Marcos, 26",06292,Calera de León,Badajoz,924023646,924023647,cp.ntrasradetentudia@edu.juntaex.e,https://cpnsdetentudia.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Encarnación,6001683,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.30321,-6.31245,4,"El Barrio, 79",06249,Calzadilla de los Barros,Badajoz,924023604,924023605,cp.ntrasradelaencarnacion@edu.juntaex.es,https://cpnsencarnacion.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Piedraescrita,6001695,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.86313,-5.62286,3,"Félix Rodríguez de la Fuente, 33",06460,Campanario,Badajoz,924021866,924021867,cp.ntrasradepiedraescrita@edu.juntaex.es,https://cpspiedraescrita.educarex.es,Mañana,No,No
C.E.I.P. Eulalia Pajuelo,6001725,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.50151,-5.82415,4,"Ctra. De Peraleda, S / N",06443,Campillo de Llerena,Badajoz,924020704,924020705,cp.eulaliapajuelo@edu.juntaex.es,https://cpeulaliapajuelo.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Señora,6001749,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.15428,-6.34176,2,"Avda. De la Estación, 14",06488,Carmonita,Badajoz,924004866,924004867,cp.ntrasenora@edu.juntaex.es,https://cpnuestrasenorac.educarex.es,Mañana,No,No
C.E.I.P. Virgen de los Remedios,6001762,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.10094,-5.33030,3,"Vasco Núñez de Balboa, S / N",06770,Casas de Don Pedro,Badajoz,924864011,924864012,cp.virgendelosremedios@edu.juntaex.es,https://cpvdelosremedios.educarex.es,Mañana,No,No
C.E.I.P. Carlos V,6001798,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.27964,-5.09103,3,"Avda. Carlos V, S / N",06680,Castilblanco,Badajoz,924019900,924019901,cp.carlosv@edu.juntaex.es,https://cpcarlosv.educarex.es,Mañana,No,No
C.E.I.P. Joaquín Tena Artigas,6001804,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.72303,-5.54719,3,"Joaquín Tena Artigas, 11",06420,Castuera,Badajoz,924020508,924020509,cp.joaquintenaartigas@edu.juntaex.es,https://cpjtenaartigas.educarex.es,Mañana,No,No
C.E.I.P. Pedro de Valdivia,6001816,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.72763,-5.54269,3,"Reyes Huertas, 17",06420,Castuera,Badajoz,924020512,924020513,cp.pedrodevaldivia@edu.juntaex.es,https://cppedrovaldivia.educarex.es,Mañana,No,No
C.E.I.P. Virgen de la Luz,6001944,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.51591,-7.28404,1,"Joaquín Rodríguez Bootello, s/n",06105,Cheles,Badajoz,924016436,924016437,cp.virgendelaluz@edu.juntaex.es,https://cpvdelaluzcheles.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Chandavila,6001865,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.22052,-7.17404,1,"Miguel de Cervantes, 1",06518,"Codosera, La",Badajoz,924015534,924015535,cp.ntrasradechandavila@edu.juntaex.es,https://cpnschandavila.educarex.es,Mañana,No,No
C.E.I.P. Zurbarán,6001907,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.14527,-6.43643,2,"Avd. Las Bodegas, S / N",06487,Cordobilla de Lácara,Badajoz,924004862,924004863,cp.zurbarancordob@edu.juntaex.es,https://cpzurbarancordob.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Piedad,6001919,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.92184,-5.66554,3,"Ctra. De Orellana, S / N",06469,"Coronada, La",Badajoz,924021964,924021965,cp.ntrasradelapiedad@edu.juntaex.es,https://cpnsdlpiedadcor.educarex.es,Mañana,No,No
C.E.I.P. Pío XII,6001956,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.84577,-6.27476,2,"Ctra. De la Estación, S / N",06820,Don Álvaro,Badajoz,924024562,924024563,cp.pioxii@edu.juntaex.es,https://cppioxiidonalv.educarex.es,Mañana,No,No
C.E.I.P. Francisco Valdés,6001993,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.96065,-5.86216,3,"Avda. Constitución, 51",06400,Don Benito,Badajoz,924021804,924021805,cp.franciscovaldes@edu.juntaex.es,https://cpfcovaldes.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. Del Pilar,6001971,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.95040,-5.85769,3,"Zalamea, 30",06400,Don Benito,Badajoz,924021840,924021841,cp.ntrasradelpilar@edu.juntaex.es,https://cpnsdelpilar.educarex.es,Mañana,No,No
C.E.I.P. Zurbarán,6001968,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.96060,-5.85692,3,"Vapor, 46",06400,Don Benito,Badajoz,924021808,924021809,cp.zurbarandonben@edu.juntaex.es,https://cpzurbarandonben.educarex.es,Mañana,No,No
C.E.I.P. Donoso Cortés,6001981,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.95980,-5.87102,3,"Juan Bautista Cámara, 1",06400,Don Benito,Badajoz,924021820,924021821,cp.donosocortesdonben@edu.juntaex.es,https://cpdonosocortesdb.educarex.es,Mañana,No,No
C.E.I.P. La Paz,6004854,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.99500,-5.72306,3,"Villanueva, 15",06710,Entrerríos,Badajoz,924021748,924021748,cp.lapazentrer@edu.juntaex.es,https://cplapazentrer.educarex.es,Mañana,No,No
C.E.I.P. María Josefa Rubio,6002237,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.94153,-6.43085,2,"Vía Emérita, 62",06860,Esparragalejo,Badajoz,924009997,924009998,cp.mariajosefarubio@edu.juntaex.es,https://cpmjosefarubio.educarex.es,Mañana,No,No
C.E.I.P. Virgen de la Cueva,6002274,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.97673,-5.26771,3,"Cristo, S / N",06620,Esparragosa de Lares,Badajoz,924019936,924019937,cp.virgendelacueva@edu.juntaex.es,https://cpvdelacueva.educarex.es,Mañana,No,No
C.E.I.P. Virgen de la Consolación,6002286,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.51159,-6.56388,4,"Palomar, 1",06390,Feria,Badajoz,924017632,924017633,cp.virgendelaconsolacion@edu.juntaex.es,https://cpvlaconsolacion.educarex.es,Mañana,No,No
C.E.I.P. San Francisco de Asís,6002316,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.17344,-6.65797,4,"Bda. De Santa Ana, S / N",06340,Fregenal de la Sierra,Badajoz,924022436,924022437,cp.sanfranciscodeasis@edu.juntaex.es,https://cpsfcodeasis.educarex.es,Mañana,No,No
C.E.I.P. Arias Montano,6002304,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.16947,-6.65027,4,"Plaza José María Martínez Morales, 5",06340,Fregenal de la Sierra,Badajoz,924022432,924022433,cp.ariasmontanofregen@edu.juntaex.es,https://cpariasmontanofr.educarex.es,Mañana,No,No
C.E.I.P. Santa Ana,6002365,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.13231,-4.94014,3,"Santa Ana, S / N",06660,Fuenlabrada de los Montes,Badajoz,924019904,924019905,cp.santaana@edu.juntaex.es,https://cpsantaanafuen.educarex.es,Mañana,No,No
C.E.I.P. Francisco de Zurbarán,6002377,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.24491,-6.30883,4,"San Julián, 12",06240,Fuente de Cantos,Badajoz,924023634,924023635,cp.franciscodezurbaran@edu.juntaex.es,https://cpfdezurbaran.educarex.es,Mañana,No,No
C.E.I.P. San José de Calasanz,6006486,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.53137,-6.44602,4,"Sileras, S / N",06360,Fuente del Maestre,Badajoz,924028752,924028753,cp.sanjosedecalasanz@edu.juntaex.es,https://cpsjcalasanzfue.educarex.es,Mañana,No,No
C.E.I.P. Cruz Valero,6006474,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.52121,-6.44863,4,"Ctra. De Zafra, S / N",06360,Fuente del Maestre,Badajoz,924028748,924028749,cp.cruzvalero@edu.juntaex.es,https://cpcruzvalero.educarex.es,Mañana,No,No
C.E.I.P. Miguel Garrayo,6002419,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.52888,-6.45397,4,"Rascón, 4",06360,Fuente del Maestre,Badajoz,924028756,924028757,cp.miguelgarrayo@edu.juntaex.es,https://cpmiguelgarrayo.educarex.es,Mañana,No,No
C.E.I.P. Patriarca San José,6002420,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.06884,-6.53870,4,"Avda. Escolar, S / N",06280,Fuentes de León,Badajoz,924022412,924022413,cp.patriarcasanjose@edu.juntaex.es,https://cppatriarcasjose.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Soledad,6002158,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.05331,-5.65354,3,"La Merced, 6",06711,Gargáligas,Badajoz,924021940,924021941,cp.ntrasradelasoledad@edu.juntaex.es,https://cpnssoledadgar.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Caridad,6002456,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.91983,-6.48172,2,"Zurbarán, S / N",06870,"Garrovilla, La",Badajoz,924009995,924009994,cp.ntrasradelacaridad@edu.juntaex.es,https://cpnscaridad.educarex.es,Mañana,No,No
C.E.I.P. De Gabriel,6001294,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.91919,-6.94554,1,"Virgen de Guadalupe, 2",06180,Gevora,Badajoz,924013400,924013401,cp.gabriel@edu.juntaex.es,https://cpdegabriel.educarex.es,Mañana,No,No
C.E.I.P. Alcalde Paco de la Gala,6002468,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.30784,-5.59474,4,"Avda. De Extremadura, 5",06910,Granja de Torrehermosa,Badajoz,924018704,924018705,cp.alcaldeacodelagala@edu.juntaex.es,https://cpalcaldepdegala.educarex.es,Mañana,No,No
C.E.I.P. San José,6002869,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.85051,-6.68377,2,"Bellavista, S / N",06187,Guadajira,Badajoz,924013552,924013553,cp.sanjose@edu.juntaex.es,https://cpsanjoseguad.educarex.es,Mañana,No,No
C.E.I.P. San Isidro,6001300,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.93119,-6.69281,1,"Constitución, S / N",06186,Guadiana,Badajoz,924013557,924013558,cp.sanisidroguadia@edu.juntaex.es,https://cpsanisidroguad.educarex.es,Mañana,No,No
C.E.I.P. San Gregorio,6002471,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.86185,-6.09860,2,"El Royo, S / N",06470,Guareña,Badajoz,924024534,924024535,cp.sangregorio@edu.juntaex.es,https://cpsangregoriogua.educarex.es,Mañana,No,No
C.E.I.P. Virgen de la Antigua,6002535,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.91422,-5.79871,3,Avenida La Serena 88,06714,"Haba, La",Badajoz,924021915,924021914,cp.virgendelaantigua@edu.juntaex.es,https://cpvdelantigua.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Asunción,6005408,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,38.67033,-5.37196,3,Conventillo S / N,06613,Helechal,Badajoz,924019750,924019751,cp.ntrasradelaasuncionhelech@edu.juntaex.es,https://cpnsasuncionhel.educarex.es,Mañana,No,No
